2442|2441|CA-2017-146934|2017-05-22 00:00:00|2017-05-27 00:00:00|Standard Class|AF-10870|Art Ferguson|Consumer|United States|Passaic|New Jersey|7055|East|TEC-PH-10004614|Technology|Phones|AT&T 841000 Phone|345|5|0|86.25
2446|2445|CA-2017-146934|2017-05-22 00:00:00|2017-05-27 00:00:00|Standard Class|AF-10870|Art Ferguson|Consumer|United States|Passaic|New Jersey|7055|East|OFF-EN-10002973|Office Supplies|Envelopes|Ampad #10 Peel & Seel Holiday Envelopes|26.880000000000003|6|0|12.902400000000002
2450|2449|CA-2016-128027|2016-09-14 00:00:00|2016-09-17 00:00:00|Second Class|CM-12385|Christopher Martinez|Consumer|United States|North Charleston|South Carolina|29406|South|OFF-ST-10001809|Office Supplies|Storage|Fellowes Officeware Wire Shelving|269.49000000000001|3|0|5.3897999999999939
2454|2453|CA-2018-140949|2018-03-17 00:00:00|2018-03-22 00:00:00|Second Class|DB-13405|Denny Blanton|Consumer|United States|New York City|New York|10011|East|OFF-BI-10000605|Office Supplies|Binders|Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red|9.1440000000000001|3|0.20000000000000001|3.0860999999999996
2458|2457|CA-2018-140949|2018-03-17 00:00:00|2018-03-22 00:00:00|Second Class|DB-13405|Denny Blanton|Consumer|United States|New York City|New York|10011|East|OFF-LA-10004093|Office Supplies|Labels|Avery 486|7.3099999999999996|1|0|3.4356999999999998
2462|2461|CA-2016-142419|2016-07-11 00:00:00|2016-07-13 00:00:00|Second Class|SC-20380|Shahid Collister|Consumer|United States|Seattle|Washington|98115|West|OFF-PA-10001763|Office Supplies|Paper|Xerox 1896|29.969999999999999|3|0|13.486499999999999
1872|1871|CA-2015-116932|2015-07-21 00:00:00|2015-07-25 00:00:00|Standard Class|ME-18010|Michelle Ellison|Corporate|United States|San Francisco|California|94122|West|OFF-AR-10002067|Office Supplies|Art|Newell 334|99.200000000000003|5|0|25.792000000000002
1876|1875|CA-2015-147914|2015-06-04 00:00:00|2015-06-09 00:00:00|Standard Class|MP-17470|Mark Packer|Home Office|United States|Columbus|Ohio|43229|East|OFF-PA-10001685|Office Supplies|Paper|Easy-staple paper|16.224|2|0.20000000000000001|5.8812000000000006
1880|1879|CA-2018-118885|2018-12-29 00:00:00|2019-01-02 00:00:00|Standard Class|JG-15160|James Galang|Consumer|United States|Los Angeles|California|90049|West|TEC-PH-10002563|Technology|Phones|Adtran 1202752G1|302.37599999999998|3|0.20000000000000001|22.678200000000018
1884|1883|CA-2016-109512|2016-03-05 00:00:00|2016-03-05 00:00:00|Same Day|LF-17185|Luke Foster|Consumer|United States|New York City|New York|10011|East|OFF-ST-10000689|Office Supplies|Storage|Fellowes Strictly Business Drawer File, Letter/Legal Size|563.39999999999998|4|0|67.608000000000004
1888|1887|CA-2015-140165|2015-05-13 00:00:00|2015-05-15 00:00:00|First Class|EH-14005|Erica Hernandez|Home Office|United States|Hialeah|Florida|33012|South|OFF-FA-10002815|Office Supplies|Fasteners|Staples|7.104000000000001|2|0.20000000000000001|2.3976000000000002
1892|1891|CA-2015-157623|2015-03-14 00:00:00|2015-03-18 00:00:00|Standard Class|DK-13225|Dean Katz|Corporate|United States|Huntington Beach|California|92646|West|OFF-PA-10001204|Office Supplies|Paper|Xerox 1972|10.56|2|0|4.7519999999999998
1896|1895|US-2018-108063|2018-12-02 00:00:00|2018-12-05 00:00:00|First Class|AS-10090|Adam Shillingsburg|Consumer|United States|Charlottesville|Virginia|22901|South|OFF-AR-10001446|Office Supplies|Art|Newell 309|34.650000000000006|3|0|10.395
1900|1899|CA-2015-169775|2015-08-29 00:00:00|2015-09-02 00:00:00|Second Class|RA-19945|Ryan Akin|Consumer|United States|Miami|Florida|33178|South|OFF-BI-10004390|Office Supplies|Binders|GBC DocuBind 200 Manual Binding Machine|505.1760000000001|4|0.69999999999999996|-336.78399999999988
1904|1903|CA-2018-167094|2018-10-21 00:00:00|2018-10-22 00:00:00|First Class|DK-12835|Damala Kotsonis|Corporate|United States|Springfield|Oregon|97477|West|OFF-PA-10003953|Office Supplies|Paper|Xerox 218|5.1840000000000011|1|0.20000000000000001|1.8144
1908|1907|US-2017-150567|2017-05-17 00:00:00|2017-05-21 00:00:00|Standard Class|RP-19855|Roy Phan|Corporate|United States|Apopka|Florida|32712|South|OFF-BI-10001757|Office Supplies|Binders|Pressboard Hanging Data Binders for Unburst Sheets|2.9520000000000004|2|0.69999999999999996|-2.1648000000000005
1912|1911|CA-2017-105963|2017-11-15 00:00:00|2017-11-22 00:00:00|Standard Class|SC-20770|Stewart Carmichael|Corporate|United States|Los Angeles|California|90008|West|TEC-AC-10003832|Technology|Accessories|Imation 16GB Mini TravelDrive USB 2.0 Flash Drive|99.390000000000015|3|0|40.749900000000004
1916|1915|CA-2018-124597|2018-04-30 00:00:00|2018-05-05 00:00:00|Standard Class|AS-10630|Ann Steele|Home Office|United States|Boynton Beach|Florida|33437|South|OFF-LA-10003190|Office Supplies|Labels|Avery 474|4.6079999999999997|2|0.20000000000000001|1.6704000000000001
1920|1919|CA-2016-123673|2016-10-30 00:00:00|2016-11-01 00:00:00|Second Class|CH-12070|Cathy Hwang|Home Office|United States|Detroit|Michigan|48227|Central|TEC-PH-10001809|Technology|Phones|Panasonic KX T7736-B Digital phone|299.89999999999998|2|0|74.974999999999994
1924|1923|CA-2017-156685|2017-07-08 00:00:00|2017-07-10 00:00:00|Second Class|SC-20230|Scot Coram|Corporate|United States|Arlington|Texas|76017|Central|TEC-PH-10004345|Technology|Phones|Cisco SPA 502G IP Phone|863.6400000000001|9|0.20000000000000001|107.95499999999998
1928|1927|US-2017-139710|2017-06-09 00:00:00|2017-06-15 00:00:00|Standard Class|GM-14680|Greg Matthias|Consumer|United States|Los Angeles|California|90045|West|TEC-PH-10001198|Technology|Phones|Avaya 4621SW VoIP phone|177.48000000000002|3|0.20000000000000001|19.966499999999982
1932|1931|US-2018-101539|2018-03-16 00:00:00|2018-03-18 00:00:00|Second Class|VM-21685|Valerie Mitchum|Home Office|United States|Seattle|Washington|98105|West|TEC-PH-10004165|Technology|Phones|Mitel MiVoice 5330e IP Phone|659.97600000000011|3|0.20000000000000001|49.498199999999969
1936|1935|CA-2018-101245|2018-11-27 00:00:00|2018-12-03 00:00:00|Standard Class|LW-16990|Lindsay Williams|Corporate|United States|San Francisco|California|94109|West|OFF-PA-10003129|Office Supplies|Paper|Tops White Computer Printout Paper|244.54999999999998|5|0|114.93849999999998
1940|1939|CA-2017-112109|2017-07-08 00:00:00|2017-07-12 00:00:00|Standard Class|JE-15715|Joe Elijah|Consumer|United States|Broomfield|Colorado|80020|West|OFF-ST-10001505|Office Supplies|Storage|Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H|33.488000000000007|7|0.20000000000000001|-1.2558000000000051
1944|1943|CA-2018-144064|2018-08-29 00:00:00|2018-09-01 00:00:00|First Class|CP-12085|Cathy Prescott|Corporate|United States|Quincy|Illinois|62301|Central|OFF-ST-10004507|Office Supplies|Storage|Advantus Rolling Storage Box|27.439999999999998|2|0.20000000000000001|2.4009999999999998
1948|1947|CA-2018-157987|2018-09-02 00:00:00|2018-09-06 00:00:00|Standard Class|AC-10615|Ann Chong|Corporate|United States|New York City|New York|10009|East|OFF-AR-10000658|Office Supplies|Art|Newell 324|23.100000000000001|2|0|6.468
1952|1951|CA-2018-157987|2018-09-02 00:00:00|2018-09-06 00:00:00|Standard Class|AC-10615|Ann Chong|Corporate|United States|New York City|New York|10009|East|OFF-BI-10004970|Office Supplies|Binders|ACCOHIDE 3-Ring Binder, Blue, 1"|26.432000000000002|8|0.20000000000000001|8.9207999999999998
1956|1955|CA-2018-157987|2018-09-02 00:00:00|2018-09-06 00:00:00|Standard Class|AC-10615|Ann Chong|Corporate|United States|New York City|New York|10009|East|OFF-AR-10004582|Office Supplies|Art|BIC Brite Liner Grip Highlighters|4.9199999999999999|3|0|2.2139999999999995
1960|1959|CA-2018-110905|2018-09-10 00:00:00|2018-09-15 00:00:00|Second Class|RW-19690|Robert Waldorf|Consumer|United States|Springfield|Missouri|65807|Central|OFF-BI-10003669|Office Supplies|Binders|3M Organizer Strips|16.200000000000003|3|0|7.7759999999999998
1964|1963|CA-2018-110905|2018-09-10 00:00:00|2018-09-15 00:00:00|Second Class|RW-19690|Robert Waldorf|Consumer|United States|Springfield|Missouri|65807|Central|OFF-BI-10002954|Office Supplies|Binders|Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders|13.710000000000001|3|0|6.5808
1968|1967|CA-2018-165841|2018-12-21 00:00:00|2018-12-28 00:00:00|Standard Class|DB-13210|Dean Braden|Consumer|United States|Paterson|New Jersey|7501|East|TEC-PH-10002103|Technology|Phones|Jabra SPEAK 410|281.96999999999997|3|0|78.951599999999999
1767|1766|CA-2017-110254|2017-08-04 00:00:00|2017-08-08 00:00:00|Standard Class|ML-17755|Max Ludwig|Home Office|United States|Suffolk|Virginia|23434|South|FUR-FU-10001591|Furniture|Furnishings|Advantus Panel Wall Certificate Holder - 8.5x11|109.8|9|0|46.116000000000007
1771|1770|CA-2018-146024|2018-03-02 00:00:00|2018-03-08 00:00:00|Standard Class|SC-20770|Stewart Carmichael|Corporate|United States|Dallas|Texas|75081|Central|OFF-SU-10001935|Office Supplies|Supplies|Staple remover|6.9760000000000009|4|0.20000000000000001|-1.3952000000000013
1775|1774|CA-2015-118976|2015-04-28 00:00:00|2015-05-03 00:00:00|Standard Class|MY-18295|Muhammed Yedwab|Corporate|United States|Baltimore|Maryland|21215|East|OFF-BI-10001628|Office Supplies|Binders|Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity|20.859999999999999|2|0|9.3869999999999987
1779|1778|CA-2016-105347|2016-11-24 00:00:00|2016-11-28 00:00:00|Standard Class|DP-13000|Darren Powers|Consumer|United States|Los Angeles|California|90004|West|OFF-PA-10000675|Office Supplies|Paper|Xerox 1919|368.91000000000003|9|0|180.76590000000002
1783|1782|CA-2016-111094|2016-07-09 00:00:00|2016-07-13 00:00:00|Standard Class|CB-12535|Claudia Bergmann|Corporate|United States|Franklin|Massachusetts|2038|East|OFF-PA-10001609|Office Supplies|Paper|Tops Wirebound Message Log Books|6.5800000000000001|2|0|3.0267999999999997
1787|1786|CA-2018-166317|2018-09-22 00:00:00|2018-09-26 00:00:00|Standard Class|JE-15610|Jim Epp|Corporate|United States|Milwaukee|Wisconsin|53209|Central|OFF-BI-10002976|Office Supplies|Binders|ACCOHIDE Binder by Acco|33.039999999999999|8|0|15.5288
1791|1790|CA-2016-154326|2016-02-15 00:00:00|2016-02-19 00:00:00|Standard Class|RP-19855|Roy Phan|Corporate|United States|Kenosha|Wisconsin|53142|Central|TEC-AC-10004568|Technology|Accessories|Maxell LTO Ultrium - 800 GB|139.94999999999999|5|0|26.590499999999988
1795|1794|CA-2015-104773|2015-12-08 00:00:00|2015-12-13 00:00:00|Standard Class|TB-21175|Thomas Boland|Corporate|United States|Houston|Texas|77041|Central|OFF-ST-10000777|Office Supplies|Storage|Companion Letter/Legal File, Black|60.415999999999997|2|0.20000000000000001|6.0416000000000025
1799|1798|US-2018-139465|2018-08-27 00:00:00|2018-08-30 00:00:00|First Class|MR-17545|Mathew Reese|Home Office|United States|New York City|New York|10024|East|OFF-BI-10003910|Office Supplies|Binders|DXL Angle-View Binders with Locking Rings by Samsill|37.008000000000003|6|0.20000000000000001|11.565
1803|1802|CA-2017-149461|2017-11-13 00:00:00|2017-11-19 00:00:00|Standard Class|AS-10135|Adrian Shami|Home Office|United States|Auburn|Washington|98002|West|FUR-FU-10004270|Furniture|Furnishings|Eldon Image Series Desk Accessories, Burgundy|4.1799999999999997|1|0|1.5047999999999999
1807|1806|US-2017-116729|2017-12-25 00:00:00|2017-12-28 00:00:00|First Class|GK-14620|Grace Kelly|Corporate|United States|Los Angeles|California|90049|West|TEC-PH-10002200|Technology|Phones|Samsung Galaxy Note 2|2575.944|7|0.20000000000000001|257.59440000000029
1811|1810|CA-2017-165484|2017-10-23 00:00:00|2017-10-29 00:00:00|Standard Class|HK-14890|Heather Kirkland|Corporate|United States|Chicago|Illinois|60610|Central|FUR-FU-10001196|Furniture|Furnishings|DAX Cubicle Frames - 8x10|16.155999999999999|7|0.59999999999999998|-12.116999999999999
1815|1814|US-2018-161193|2018-11-20 00:00:00|2018-11-26 00:00:00|Standard Class|BT-11680|Brian Thompson|Consumer|United States|Newark|Ohio|43055|East|FUR-FU-10000206|Furniture|Furnishings|GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs|4.6560000000000006|2|0.20000000000000001|1.5713999999999997
1819|1818|CA-2016-125423|2016-12-13 00:00:00|2016-12-15 00:00:00|Second Class|MC-17575|Matt Collins|Consumer|United States|Los Angeles|California|90036|West|OFF-LA-10001771|Office Supplies|Labels|Avery 513|9.9600000000000009|2|0|4.5815999999999999
1823|1822|CA-2017-168956|2017-02-16 00:00:00|2017-02-20 00:00:00|Standard Class|EA-14035|Erin Ashbrook|Corporate|United States|Chicago|Illinois|60623|Central|OFF-FA-10000304|Office Supplies|Fasteners|Advantus Push Pins|6.9760000000000009|4|0.20000000000000001|1.8312000000000004
1827|1826|CA-2017-167507|2017-12-22 00:00:00|2017-12-28 00:00:00|Standard Class|SA-20830|Sue Ann Reed|Consumer|United States|Redmond|Oregon|97756|West|FUR-FU-10001935|Furniture|Furnishings|3M Hangers With Command Adhesive|11.840000000000002|4|0.20000000000000001|3.108000000000001
1831|1830|CA-2015-103373|2015-05-18 00:00:00|2015-05-24 00:00:00|Standard Class|BS-11755|Bruce Stewart|Consumer|United States|Cleveland|Ohio|44105|East|TEC-PH-10002885|Technology|Phones|Apple iPhone 5|779.79600000000005|2|0.40000000000000002|-168.95579999999995
1835|1834|CA-2018-162691|2018-08-01 00:00:00|2018-08-07 00:00:00|Standard Class|AS-10045|Aaron Smayling|Corporate|United States|Austin|Texas|78745|Central|TEC-MA-10000488|Technology|Machines|Bady BDG101FRU Card Printer|1439.982|3|0.40000000000000002|-263.99670000000026
1839|1838|CA-2015-117345|2015-08-01 00:00:00|2015-08-05 00:00:00|Standard Class|BF-10975|Barbara Fisher|Corporate|United States|Charlotte|North Carolina|28205|South|OFF-LA-10000240|Office Supplies|Labels|Self-Adhesive Address Labels for Typewriters by Universal|17.544|3|0.20000000000000001|5.9210999999999983
1843|1842|CA-2017-157763|2017-07-18 00:00:00|2017-07-23 00:00:00|Standard Class|KH-16330|Katharine Harms|Corporate|United States|Bowling Green|Kentucky|42104|South|FUR-CH-10000988|Furniture|Chairs|Hon Olson Stacker Stools|140.81|1|0|39.4268
1847|1846|US-2018-158512|2018-01-12 00:00:00|2018-01-17 00:00:00|Second Class|DA-13450|Dianna Arnett|Home Office|United States|Washington|District of Columbia|20016|East|OFF-PA-10001804|Office Supplies|Paper|Xerox 195|40.079999999999998|6|0|19.238399999999999
1851|1850|CA-2016-160472|2016-07-20 00:00:00|2016-07-25 00:00:00|Second Class|RK-19300|Ralph Kennedy|Consumer|United States|South Bend|Indiana|46614|Central|OFF-ST-10000464|Office Supplies|Storage|Multi-Use Personal File Cart and Caster Set, Three Stacking Bins|34.759999999999998|1|0|9.732800000000001
1855|1854|CA-2016-160472|2016-07-20 00:00:00|2016-07-25 00:00:00|Second Class|RK-19300|Ralph Kennedy|Consumer|United States|South Bend|Indiana|46614|Central|OFF-PA-10003129|Office Supplies|Paper|Tops White Computer Printout Paper|97.819999999999993|2|0|45.975399999999993
1859|1858|US-2018-158218|2018-05-12 00:00:00|2018-05-15 00:00:00|Second Class|AC-10420|Alyssa Crouse|Corporate|United States|Houston|Texas|77041|Central|OFF-BI-10002133|Office Supplies|Binders|Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets|34.239999999999988|4|0.80000000000000004|-53.072000000000017
1863|1862|US-2018-121251|2018-03-26 00:00:00|2018-03-27 00:00:00|First Class|GM-14440|Gary McGarr|Consumer|United States|New York City|New York|10009|East|TEC-PH-10004896|Technology|Phones|Nokia Lumia 521 (T-Mobile)|119.95999999999999|4|0|33.588800000000006
1972|1971|CA-2018-140242|2018-05-06 00:00:00|2018-05-11 00:00:00|Standard Class|ML-17755|Max Ludwig|Home Office|United States|Chicago|Illinois|60623|Central|OFF-AR-10004752|Office Supplies|Art|Blackstonian Pencils|6.4080000000000004|3|0.20000000000000001|0.64079999999999981
1976|1975|CA-2015-148950|2015-12-14 00:00:00|2015-12-19 00:00:00|Standard Class|JD-16015|Joy Daniels|Consumer|United States|Chicago|Illinois|60610|Central|TEC-AC-10002718|Technology|Accessories|Belkin Standard 104 key USB Keyboard|35.016000000000005|3|0.20000000000000001|-2.188500000000003
1980|1979|CA-2016-109939|2016-05-08 00:00:00|2016-05-12 00:00:00|Standard Class|AA-10375|Allen Armold|Consumer|United States|Salem|Oregon|97301|West|OFF-AR-10000127|Office Supplies|Art|Newell 321|5.2480000000000002|2|0.20000000000000001|0.59039999999999915
1984|1983|CA-2015-122749|2015-12-03 00:00:00|2015-12-09 00:00:00|Standard Class|NG-18430|Nathan Gelder|Consumer|United States|Oklahoma City|Oklahoma|73120|Central|TEC-PH-10003811|Technology|Phones|Jabra Supreme Plus Driver Edition Headset|479.95999999999998|4|0|134.3888
1988|1987|CA-2017-147417|2017-07-25 00:00:00|2017-07-27 00:00:00|First Class|CB-12415|Christy Brittain|Consumer|United States|Columbus|Ohio|43229|East|TEC-CO-10001449|Technology|Copiers|Hewlett Packard LaserJet 3310 Copier|1439.9759999999999|4|0.40000000000000002|191.99680000000001
1992|1991|CA-2016-127509|2016-11-09 00:00:00|2016-11-13 00:00:00|Standard Class|AS-10090|Adam Shillingsburg|Consumer|United States|Springfield|Missouri|65807|Central|OFF-PA-10002160|Office Supplies|Paper|Xerox 1978|17.34|3|0|8.4966000000000008
1996|1995|CA-2018-133648|2018-06-25 00:00:00|2018-07-02 00:00:00|Standard Class|ML-17755|Max Ludwig|Home Office|United States|Springfield|Oregon|97477|West|OFF-FA-10004395|Office Supplies|Fasteners|Plymouth Boxed Rubber Bands by Plymouth|11.304|3|0.20000000000000001|-2.1194999999999999
2000|1999|CA-2015-131905|2015-02-06 00:00:00|2015-02-09 00:00:00|First Class|ND-18460|Neil Ducich|Corporate|United States|Chesapeake|Virginia|23320|South|TEC-PH-10003645|Technology|Phones|Aastra 57i VoIP phone|161.61000000000001|1|0|42.018600000000006
2004|2003|CA-2018-163510|2018-12-25 00:00:00|2018-12-28 00:00:00|Second Class|JW-15955|Joni Wasserman|Consumer|United States|Louisville|Kentucky|40214|South|OFF-ST-10000563|Office Supplies|Storage|Fellowes Bankers Box Stor/Drawer Steel Plus|95.939999999999998|3|0|9.5940000000000012
2008|2007|CA-2015-111150|2015-12-31 00:00:00|2016-01-04 00:00:00|Standard Class|RW-19630|Rob Williams|Corporate|United States|Columbia|Missouri|65203|Central|TEC-AC-10000290|Technology|Accessories|Sabrent 4-Port USB 2.0 Hub|47.530000000000001|7|0|16.160200000000003
2012|2011|CA-2015-116407|2015-11-15 00:00:00|2015-11-21 00:00:00|Standard Class|JF-15190|Jamie Frazer|Consumer|United States|Johnson City|Tennessee|37604|South|OFF-PA-10002137|Office Supplies|Paper|Southworth 100% Résumé Paper, 24lb.|24.896000000000001|4|0.20000000000000001|7.7799999999999976
2016|2015|CA-2017-145905|2017-09-18 00:00:00|2017-09-23 00:00:00|Standard Class|AM-10705|Anne McFarland|Consumer|United States|Auburn|Alabama|36830|South|OFF-PA-10000533|Office Supplies|Paper|Southworth Parchment Paper & Envelopes|13.08|2|0|6.0167999999999999
2020|2019|CA-2016-113110|2016-03-19 00:00:00|2016-03-23 00:00:00|Standard Class|BK-11260|Berenike Kampe|Consumer|United States|San Bernardino|California|92404|West|OFF-SU-10001165|Office Supplies|Supplies|Acme Elite Stainless Steel Scissors|33.359999999999999|4|0|8.6736000000000004
2024|2023|CA-2017-168354|2017-09-19 00:00:00|2017-09-21 00:00:00|First Class|RH-19510|Rick Huthwaite|Home Office|United States|Providence|Rhode Island|2908|East|OFF-BI-10004826|Office Supplies|Binders|JM Magazine Binder|49.530000000000001|3|0|23.774400000000004
2028|2027|CA-2017-113516|2017-09-08 00:00:00|2017-09-10 00:00:00|Second Class|VM-21685|Valerie Mitchum|Home Office|United States|Lancaster|California|93534|West|OFF-BI-10002225|Office Supplies|Binders|Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"|33.024000000000001|2|0.20000000000000001|11.558399999999999
2032|2031|CA-2016-117961|2016-11-26 00:00:00|2016-11-30 00:00:00|Standard Class|GP-14740|Guy Phonely|Corporate|United States|Leominster|Massachusetts|1453|East|OFF-BI-10003707|Office Supplies|Binders|Aluminum Screw Posts|61.039999999999999|4|0|30.52
2036|2035|CA-2018-162481|2018-09-25 00:00:00|2018-09-29 00:00:00|Standard Class|CT-11995|Carol Triggs|Consumer|United States|Rochester|Minnesota|55901|Central|OFF-BI-10002976|Office Supplies|Binders|ACCOHIDE Binder by Acco|8.2599999999999998|2|0|3.8822000000000001
2040|2039|CA-2016-122287|2016-06-18 00:00:00|2016-06-23 00:00:00|Standard Class|SN-20560|Skye Norling|Home Office|United States|Peoria|Arizona|85345|West|OFF-PA-10001661|Office Supplies|Paper|Xerox 1922|11.952000000000002|3|0.20000000000000001|4.3326000000000002
2044|2043|CA-2016-104493|2016-10-02 00:00:00|2016-10-08 00:00:00|Standard Class|EB-13705|Ed Braxton|Corporate|United States|San Diego|California|92105|West|OFF-BI-10004817|Office Supplies|Binders|GBC Personal VeloBind Strips|57.504000000000005|6|0.20000000000000001|20.1264
2048|2047|CA-2017-131835|2017-07-17 00:00:00|2017-07-21 00:00:00|Standard Class|MC-17590|Matt Collister|Corporate|United States|Perth Amboy|New Jersey|8861|East|TEC-PH-10001760|Technology|Phones|Bose SoundLink Bluetooth Speaker|597|3|0|280.59000000000003
2052|2051|CA-2016-142237|2016-07-11 00:00:00|2016-07-13 00:00:00|First Class|CK-12595|Clytie Kelty|Consumer|United States|Philadelphia|Pennsylvania|19134|East|OFF-BI-10003669|Office Supplies|Binders|3M Organizer Strips|6.4800000000000013|4|0.69999999999999996|-4.7519999999999989
2056|2055|CA-2017-136434|2017-12-01 00:00:00|2017-12-07 00:00:00|Standard Class|RD-19480|Rick Duston|Consumer|United States|Richmond|Indiana|47374|Central|FUR-FU-10001196|Furniture|Furnishings|DAX Cubicle Frames - 8x10|17.309999999999999|3|0|5.1929999999999996
2060|2059|CA-2018-120376|2018-12-22 00:00:00|2018-12-25 00:00:00|First Class|TP-21130|Theone Pippenger|Consumer|United States|Detroit|Michigan|48227|Central|FUR-TA-10004534|Furniture|Tables|Bevis 44 x 96 Conference Tables|411.80000000000001|2|0|70.005999999999972
2064|2063|CA-2015-106439|2015-10-31 00:00:00|2015-11-04 00:00:00|Standard Class|GG-14650|Greg Guthrie|Corporate|United States|Los Angeles|California|90049|West|OFF-PA-10000477|Office Supplies|Paper|Xerox 1952|64.740000000000009|13|0|30.427800000000005
2068|2067|CA-2015-106439|2015-10-31 00:00:00|2015-11-04 00:00:00|Standard Class|GG-14650|Greg Guthrie|Corporate|United States|Los Angeles|California|90049|West|TEC-AC-10004568|Technology|Accessories|Maxell LTO Ultrium - 800 GB|251.91|9|0|47.862899999999982
1867|1866|US-2018-116659|2018-11-12 00:00:00|2018-11-12 00:00:00|Same Day|NG-18355|Nat Gilpin|Corporate|United States|Newark|Ohio|43055|East|TEC-PH-10002824|Technology|Phones|Jabra SPEAK 410 Multidevice Speakerphone|370.78199999999998|3|0.40000000000000002|-92.695500000000038
1871|1870|CA-2017-148201|2017-08-26 00:00:00|2017-08-29 00:00:00|Second Class|CC-12145|Charles Crestani|Consumer|United States|Seattle|Washington|98103|West|OFF-PA-10000019|Office Supplies|Paper|Xerox 1931|6.4800000000000004|1|0|3.1104000000000003
1875|1874|CA-2018-142888|2018-11-21 00:00:00|2018-11-25 00:00:00|Standard Class|BP-11230|Benjamin Patterson|Consumer|United States|Spokane|Washington|99207|West|FUR-TA-10004767|Furniture|Tables|Safco Drafting Table|70.980000000000004|1|0|20.584199999999996
1879|1878|CA-2018-118885|2018-12-29 00:00:00|2019-01-02 00:00:00|Standard Class|JG-15160|James Galang|Consumer|United States|Los Angeles|California|90049|West|FUR-CH-10002880|Furniture|Chairs|Global High-Back Leather Tilter, Burgundy|393.56799999999998|4|0.20000000000000001|-44.276400000000024
1883|1882|CA-2016-109512|2016-03-05 00:00:00|2016-03-05 00:00:00|Same Day|LF-17185|Luke Foster|Consumer|United States|New York City|New York|10011|East|FUR-CH-10001146|Furniture|Chairs|Global Value Mid-Back Manager's Chair, Gray|383.60700000000003|7|0.10000000000000001|63.934499999999971
1887|1886|CA-2017-147578|2017-04-22 00:00:00|2017-04-26 00:00:00|Second Class|PG-18895|Paul Gonzalez|Consumer|United States|San Francisco|California|94122|West|FUR-FU-10001889|Furniture|Furnishings|Ultra Door Pull Handle|31.559999999999999|3|0|10.4148
1891|1890|CA-2015-142587|2015-10-21 00:00:00|2015-10-22 00:00:00|First Class|TB-21520|Tracy Blumstein|Consumer|United States|Fairfield|Ohio|45014|East|FUR-TA-10000617|Furniture|Tables|Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal|409.59000000000003|3|0.40000000000000002|-122.87700000000004
1895|1894|CA-2017-100083|2017-11-24 00:00:00|2017-11-29 00:00:00|Standard Class|CD-11980|Carol Darley|Consumer|United States|Medford|Oregon|97504|West|OFF-PA-10000241|Office Supplies|Paper|IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case|24.784000000000002|1|0.20000000000000001|7.7449999999999983
1899|1898|CA-2015-169775|2015-08-29 00:00:00|2015-09-02 00:00:00|Second Class|RA-19945|Ryan Akin|Consumer|United States|Miami|Florida|33178|South|OFF-EN-10001749|Office Supplies|Envelopes|Jiffy Padded Mailers with Self-Seal Closure|29.808|2|0.20000000000000001|10.805399999999997
1903|1902|CA-2017-151141|2017-08-20 00:00:00|2017-08-23 00:00:00|First Class|DW-13480|Dianna Wilson|Home Office|United States|Detroit|Michigan|48205|Central|TEC-PH-10004924|Technology|Phones|SKILCRAFT Telephone Shoulder Rest, 2" x 6.5" x 2.5", Black|14.779999999999999|2|0|3.9906000000000006
1907|1906|CA-2018-154410|2018-10-21 00:00:00|2018-10-24 00:00:00|First Class|MD-17860|Michael Dominguez|Corporate|United States|Indianapolis|Indiana|46203|Central|OFF-ST-10002743|Office Supplies|Storage|SAFCO Boltless Steel Shelving|909.12|8|0|9.091199999999958
1911|1910|CA-2018-105886|2018-12-18 00:00:00|2018-12-23 00:00:00|Standard Class|DB-13660|Duane Benoit|Consumer|United States|Oceanside|New York|11572|East|FUR-FU-10001037|Furniture|Furnishings|DAX Charcoal/Nickel-Tone Document Frame, 5 x 7|18.960000000000001|2|0|8.532
1915|1914|CA-2015-103366|2015-01-15 00:00:00|2015-01-17 00:00:00|First Class|EH-13990|Erica Hackney|Consumer|United States|Roswell|Georgia|30076|South|TEC-AC-10003628|Technology|Accessories|Logitech 910-002974 M325 Wireless Mouse for Web Scrolling|149.94999999999999|5|0|65.978000000000009
1919|1918|CA-2016-105634|2016-11-08 00:00:00|2016-11-14 00:00:00|Standard Class|HA-14905|Helen Abelman|Consumer|United States|Franklin|Massachusetts|2038|East|OFF-AR-10001573|Office Supplies|Art|American Pencil|11.65|5|0|3.3784999999999989
1923|1922|CA-2016-125178|2016-10-03 00:00:00|2016-10-09 00:00:00|Standard Class|MZ-17515|Mary Zewe|Corporate|United States|Reading|Pennsylvania|19601|East|OFF-ST-10002562|Office Supplies|Storage|Staple magnet|15.008000000000003|2|0.20000000000000001|1.5007999999999999
